     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3936500 2463500 10 13 12  13.0  989  32  2.5 4  6.8  73  219  239 304 -396  2
3936500 2463500 10 13 13  13.6  989  39  3.1 4  6.9  70  277  214 310 -405  2
3936500 2463500 10 13 14  14.8  989  25  3.1 5  7.0  68  203  220 317 -410  2
3936500 2463500 10 13 15  15.5  989  13  3.0 4  7.2  65  115  198 319 -409  2
3936500 2463500 10 13 16  14.8  988   3  3.3 3  7.1  65   76  138 309 -403  2
3936500 2463500 10 13 17  14.2  988  11  2.7 5  7.1  67   49   64 312 -394  2
3936500 2463500 10 13 18  12.8  987   0  2.3 5  7.0  71    5   14 319 -383  2
3936500 2463500 10 13 19  11.0  987 319  2.4 5  6.8  77    0    0 314 -373  2
3936500 2463500 10 13 20   9.8  988 358  2.3 5  6.7  82    0    0 309 -365  2
3936500 2463500 10 13 21  10.1  988 245  2.0 5  6.6  84    0    0 307 -360  2
3936500 2463500 10 13 22   9.2  988 260  1.8 5  6.6  86    0    0 307 -356  2
3936500 2463500 10 13 23   9.4  988 258  1.1 6  6.6  88    0    0 311 -352  2
3936500 2463500 10 13 24   8.9  988 249  1.2 6  6.6  89    0    0 315 -349  2
3936500 2463500 10 14  1   9.1  988 203  1.8 2  6.5  88    0    0 293 -346  2
3936500 2463500 10 14  2   7.1  988 337  1.7 1  6.2  91    0    0 265 -343  2
3936500 2463500 10 14  3   6.3  988 279  1.8 1  6.1  97    0    0 257 -341  2
3936500 2463500 10 14  4   6.7  987 229  1.1 2  6.0  98    0    0 262 -339  2
3936500 2463500 10 14  5   6.5  987 172  1.7 0  6.1  97    0    0 260 -337  2
3936500 2463500 10 14  6   6.1  987 157  1.8 3  6.0  99    0    0 265 -335  2
3936500 2463500 10 14  7   6.3  987 145  1.6 4  6.1 100    0    0 283 -335  2
3936500 2463500 10 14  8   6.4  987 145  1.5 5  6.1 100   13   48 292 -335  2
3936500 2463500 10 14  9   6.5  987 145  1.7 5  6.1  99   25  125 297 -342  2
3936500 2463500 10 14 10   7.3  988 158  1.8 6  6.3  99   25  182 303 -356  2
3936500 2463500 10 14 11   8.0  989 201  1.7 4  6.6  98   78  242 302 -375  2
3936500 2463500 10 14 12   9.6  988  40  1.3 4  6.8  94  176  254 298 -394  2
3936500 2463500 10 14 13  10.9  988  85  1.4 3  6.9  86  334  188 297 -407  2
3936500 2463500 10 14 14  12.8  987  35  1.6 3  6.8  77  326  174 297 -413  2
3936500 2463500 10 14 15  13.5  986  21  2.3 3  6.7  70  257  148 300 -411  2
3936500 2463500 10 14 16  13.2  986 351  2.5 3  6.5  66  168  113 299 -405  2
3936500 2463500 10 14 17  12.8  986  27  2.4 5  6.1  64   60   64 305 -395  2
3936500 2463500 10 14 18  11.6  986 355  1.9 6  6.0  66    5   13 315 -383  2
3936500 2463500 10 14 19  10.2  986 310  1.4 5  5.9  71    0    0 309 -373  2
3936500 2463500 10 14 20  10.0  986 252  1.8 5  6.0  76    0    0 301 -366  2
3936500 2463500 10 14 21   8.7  986 308  1.2 5  6.2  82    0    0 298 -361  2
3936500 2463500 10 14 22   7.7  986 213  1.2 1  6.1  88    0    0 272 -356  2
3936500 2463500 10 14 23   6.5  987  90  1.3 1  5.9  91    0    0 245 -351  2
3936500 2463500 10 14 24   5.9  986 258  1.0 1  5.8  96    0    0 240 -348  2
3936500 2463500 10 15  1   5.2  985 245  1.5 0  5.7  98    0    0 231 -345  2
3936500 2463500 10 15  2   5.2  986 158  1.2 0  5.6  99    0    0 224 -344  2
3936500 2463500 10 15  3   3.7  985 180  1.6 1  5.3  99    0    0 226 -343  2
3936500 2463500 10 15  4   3.9  985 169  2.0 3  5.1 100    0    0 239 -342  2
3936500 2463500 10 15  5   4.1  985 148  2.3 1  5.2 100    0    0 240 -341  2
3936500 2463500 10 15  6   3.9  984 169  2.3 5  5.2 100    0    0 249 -340  2
3936500 2463500 10 15  7   4.2  984 160  2.3 6  5.2 100    0    0 272 -339  2
3936500 2463500 10 15  8   4.1  984 175  2.9 6  5.3 100   14   50 275 -339  2
3936500 2463500 10 15  9   5.0  984 162  2.3 5  5.4 100   47  132 272 -344  2
3936500 2463500 10 15 10   5.8  984 130  2.0 4  5.7  99   97  204 266 -356  2
3936500 2463500 10 15 11   8.5  985 138  2.2 3  6.4  99  224  222 263 -373  2
3936500 2463500 10 15 12  11.2  985  71  2.2 3  6.9  88  289  240 268 -388  2
3936500 2463500 10 15 13  12.5  984  71  3.4 3  6.7  75  291  244 274 -399  2
3936500 2463500 10 15 14  13.2  984  78  3.7 3  6.7  71  191  243 278 -405  2
3936500 2463500 10 15 15  13.7  984  52  3.3 5  6.7  68   40  204 287 -405  2
3936500 2463500 10 15 16  13.6  983  55  4.6 6  6.6  66    3  108 297 -401  2
3936500 2463500 10 15 17  13.1  983  55  4.0 6  6.6  67   13   64 299 -393  2
3936500 2463500 10 15 18  11.4  982  62  2.9 3  6.7  73    2   11 286 -383  2
3936500 2463500 10 15 19  10.2  982  59  2.6 2  6.7  81    0    0 268 -373  2
3936500 2463500 10 15 20   9.3  983  72  2.3 3  6.7  87    0    0 264 -366  2
3936500 2463500 10 15 21   9.0  983  52  1.9 2  6.6  89    0    0 262 -361  2
3936500 2463500 10 15 22   8.1  984 284  1.9 1  6.5  91    0    0 252 -356  2
3936500 2463500 10 15 23   7.9  984  42  1.9 1  6.4  92    0    0 246 -353  2
3936500 2463500 10 15 24   7.1  984  65  1.8 0  6.1  92    0    0 239 -349  2
3936500 2463500 10 16  1   6.0  984  63  2.0 1  5.8  93    0    0 236 -345  2
3936500 2463500 10 16  2   5.6  983 298  2.2 1  5.5  92    0    0 237 -343  2
3936500 2463500 10 16  3   4.0  984 298  2.1 2  5.1  93    0    0 239 -341  2
3936500 2463500 10 16  4   3.9  984 290  2.0 2  5.0  96    0    0 242 -338  2
3936500 2463500 10 16  5   3.2  984 321  1.8 0  5.0  98    0    0 232 -335  2
3936500 2463500 10 16  6   2.0  984  63  1.8 0  4.7 100    0    0 221 -333  2
3936500 2463500 10 16  7   2.1  984 358  1.3 0  4.5  99    0    0 221 -331  2
3936500 2463500 10 16  8   2.3  984  20  1.6 1  4.5  99   35   37 227 -330  2
3936500 2463500 10 16  9   3.7  984  69  2.3 1  4.7  98  152   67 235 -334  2
3936500 2463500 10 16 10   5.9  985 101  2.0 0  5.0  90  282   77 236 -346  2
3936500 2463500 10 16 11   8.1  985  76  2.5 0  5.2  81  373   84 239 -361  2
3936500 2463500 10 16 12  10.0  985  66  3.2 0  5.4  74  449   77 247 -375  2
3936500 2463500 10 16 13  11.3  984  88  3.4 0  5.6  68  458   78 254 -386  2
3936500 2463500 10 16 14  12.5  983  55  3.3 0  5.5  62  409   81 259 -392  2
3936500 2463500 10 16 15  13.0  982  68  4.1 0  4.8  51  333   71 261 -393  2
3936500 2463500 10 16 16  12.6  982  57  4.3 0  4.1  44  210   65 259 -388  2
3936500 2463500 10 16 17  11.5  982  59  3.7 0  4.2  47   75   46 256 -379  2
3936500 2463500 10 16 18   9.3  982  68  3.7 1  4.4  55    4   10 257 -368  2
3936500 2463500 10 16 19   7.9  982  71  3.5 1  4.3  60    0    0 256 -358  2
3936500 2463500 10 16 20   6.4  983  14  2.5 1  4.3  66    0    0 252 -352  2
3936500 2463500 10 16 21   5.1  982  71  2.1 1  4.3  74    0    0 248 -347  2
3936500 2463500 10 16 22   4.5  982  68  2.0 1  4.4  79    0    0 245 -342  2
3936500 2463500 10 16 23   4.8  983  95  1.9 1  4.4  80    0    0 244 -338  2
3936500 2463500 10 16 24   3.5  983 112  2.1 0  4.3  81    0    0 237 -334  2
3936500 2463500 10 17  1   3.3  983  64  2.7 0  4.2  85    0    0 228 -331  2
3936500 2463500 10 17  2   2.3  983 103  2.3 0  4.1  86    0    0 227 -328  2
3936500 2463500 10 17  3   2.1  983  46  2.3 0  4.1  89    0    0 225 -325  2
3936500 2463500 10 17  4   1.3  983  80  2.9 0  4.0  91    0    0 223 -322  2
3936500 2463500 10 17  5   0.8  983  75  2.8 0  3.9  93    0    0 220 -320  2
3936500 2463500 10 17  6   0.1  983 113  2.6 0  3.8  94    0    0 219 -318  2
3936500 2463500 10 17  7  -0.1  983  73  2.7 0  3.7  95    0    0 217 -318  2
3936500 2463500 10 17  8   0.6  983 102  2.8 0  3.8  95   33   36 217 -318  2
3936500 2463500 10 17  9   3.5  983 103  2.4 0  4.0  88  155   62 220 -323  2
3936500 2463500 10 17 10   6.3  983  95  4.8 0  4.2  75  291   66 227 -334  2
3936500 2463500 10 17 11   8.5  984 105  5.8 1  4.1  62  391   68 239 -349  2
3936500 2463500 10 17 12  10.2  984  82  6.8 1  4.0  53  450   66 250 -363  2
3936500 2463500 10 17 13  11.7  983  89  6.5 1  4.0  48  459   67 255 -372  2
3936500 2463500 10 17 14  11.3  983 117  6.9 1  3.8  43  412   68 256 -378  2
3936500 2463500 10 17 15  11.2  982  84  6.0 0  3.6  42  334   60 251 -379  2
3936500 2463500 10 17 16  10.5  982  84  5.9 0  3.5  43  207   58 244 -375  2
3936500 2463500 10 17 17   9.6  982  91  5.1 1  3.4  43   72   42 246 -368  2
3936500 2463500 10 17 18   7.7  982  87  4.6 3  3.5  49    8   13 258 -358  2
3936500 2463500 10 17 19   5.8  983  90  4.5 1  3.8  60    0    0 254 -349  2
3936500 2463500 10 17 20   5.2  982  95  5.1 1  3.9  67    0    0 241 -343  2
3936500 2463500 10 17 21   4.2  983  81  4.9 1  3.9  72    0    0 239 -339  2
3936500 2463500 10 17 22   3.2  983  84  4.4 1  3.9  77    0    0 236 -335  2
3936500 2463500 10 17 23   2.4  984  92  4.0 1  3.9  81    0    0 233 -332  2
3936500 2463500 10 17 24   1.6  984 103  3.4 0  3.7  83    0    0 224 -329  2
3936500 2463500 10 18  1   1.4  984  95  3.7 2  3.6  84    0    0 228 -326  2
3936500 2463500 10 18  2   0.7  983  91  3.6 3  3.6  85    0    0 241 -324  2
3936500 2463500 10 18  3   0.5  983  79  3.2 3  3.5  86    0    0 245 -322  2
3936500 2463500 10 18  4   0.1  983  64  2.3 2  3.4  85    0    0 238 -320  2
3936500 2463500 10 18  5  -0.5  982  83  3.0 0  3.3  85    0    0 221 -318  2
3936500 2463500 10 18  6   0.0  982 103  3.8 0  3.2  84    0    0 211 -316  2
3936500 2463500 10 18  7  -0.1  981  89  3.3 1  3.2  81    0    0 215 -315  2
3936500 2463500 10 18  8   0.7  981  87  3.9 1  3.2  80   30   36 219 -317  2
3936500 2463500 10 18  9   3.2  981  90  4.2 0  3.4  75  152   62 217 -322  2
3936500 2463500 10 18 10   5.2  981  94  6.9 0  3.5  67  288   65 216 -331  2
3936500 2463500 10 18 11   7.4  981  94  7.5 0  3.5  58  385   69 221 -344  2
3936500 2463500 10 18 12   8.7  980 100  8.2 0  3.5  51  433   80 225 -355  2
3936500 2463500 10 18 13   9.8  979  94  7.6 0  3.5  47  432   82 232 -365  2
3936500 2463500 10 18 14   9.8  979  83  7.8 0  3.3  43  401   72 234 -372  2
3936500 2463500 10 18 15  10.4  978  82  7.2 0  3.1  40  334   57 236 -374  2
3936500 2463500 10 18 16   9.7  977  93  8.0 0  3.1  40  206   55 238 -372  2
3936500 2463500 10 18 17   8.9  977  79  5.2 0  3.1  41   69   39 237 -365  2
3936500 2463500 10 18 18   7.3  977  87  5.1 1  3.2  46    4    8 240 -357  2
3936500 2463500 10 18 19   5.6  977  66  4.8 0  3.3  53    0    0 235 -349  2
3936500 2463500 10 18 20   4.9  977  63  4.5 0  3.4  59    0    0 227 -343  2
3936500 2463500 10 18 21   4.1  977  84  4.6 0  3.3  62    0    0 226 -340  2
3936500 2463500 10 18 22   3.6  977  79  5.3 1  3.3  65    0    0 230 -339  2
3936500 2463500 10 18 23   3.0  977  68  4.8 1  3.3  67    0    0 234 -336  2
3936500 2463500 10 18 24   2.3  977  65  4.3 0  3.3  70    0    0 227 -332  2
3936500 2463500 10 19  1   1.5  977  41  3.0 0  3.3  74    0    0 220 -328  2
3936500 2463500 10 19  2   1.1  977  48  2.9 0  3.3  76    0    0 217 -324  2
3936500 2463500 10 19  3   0.7  976  47  2.9 1  3.2  76    0    0 221 -322  2
3936500 2463500 10 19  4   0.0  976  52  3.1 0  3.2  78    0    0 220 -323  2
3936500 2463500 10 19  5  -0.7  976  54  2.6 1  3.2  83    0    0 217 -327  2
3936500 2463500 10 19  6  -0.7  976  37  3.2 0  3.2  85    0    0 217 -331  2
3936500 2463500 10 19  7  -0.9  976  38  3.0 2  3.1  85    0    0 221 -333  2
3936500 2463500 10 19  8  -0.7  976  32  3.5 0  3.2  85   21   39 221 -334  2
3936500 2463500 10 19  9   1.4  976  65  3.8 0  3.3  81  124   77 212 -337  2
3936500 2463500 10 19 10   2.7  976  63  3.9 0  3.3  73  244   95 214 -345  2
3936500 2463500 10 19 11   5.5  976  95  4.8 0  3.4  65  342  101 220 -356  2
3936500 2463500 10 19 12   7.7  975  97  5.7 0  3.6  57  399  102 227 -368  2
3936500 2463500 10 19 13   8.4  975 100  6.1 0  3.5  50  409  102 231 -376  2
3936500 2463500 10 19 14   9.6  974  87  6.4 0  3.4  46  373   96 235 -381  2
3936500 2463500 10 19 15   9.8  973 104  7.1 1  3.4  44  296   84 242 -379  2
3936500 2463500 10 19 16   9.2  973 106  5.3 1  3.4  44  167   73 248 -373  2
3936500 2463500 10 19 17   8.3  973  99  4.6 4  3.3  46   51   43 263 -368  2
3936500 2463500 10 19 18   6.7  973  77  5.2 7  3.4  50    2    7 292 -363  2
3936500 2463500 10 19 19   5.9  973  89  5.5 7  3.5  56    0    0 305 -359  2
3936500 2463500 10 19 20   5.3  974  88  5.6 7  3.5  60    0    0 304 -357  2
3936500 2463500 10 19 21   4.6  974  64  5.2 7  3.5  63    0    0 303 -356  2
3936500 2463500 10 19 22   4.0  974  57  4.2 5  3.5  66    0    0 292 -355  2
3936500 2463500 10 19 23   3.4  974  62  4.4 5  3.5  69    0    0 280 -354  2
3936500 2463500 10 19 24   3.2  973 101  4.8 7  3.5  71    0    0 289 -354  2
3936500 2463500 10 20  1   3.1  973 101  4.1 7  3.5  71    0    0 298 -354  2
3936500 2463500 10 20  2   3.5  973 101  3.6 7  3.6  71    0    0 299 -354  2
3936500 2463500 10 20  3   2.9  973 117  3.9 8  3.9  78    0    0 306 -354  2
3936500 2463500 10 20  4   2.6  973 106  3.1 7  4.2  88    0    0 306 -354  2
3936500 2463500 10 20  5   2.6  973 111  3.2 8  4.4  92    0    0 306 -354  2
3936500 2463500 10 20  6   2.8  973 102  3.7 8  4.4  92    0    0 312 -355  2
3936500 2463500 10 20  7   2.8  973 107  3.6 8  4.4  92    0    0 313 -354  2
3936500 2463500 10 20  8   2.8  973 116  4.1 8  4.4  91    6   37 314 -355  2
3936500 2463500 10 20  9   3.2  973 110  4.1 7  4.4  90   31  115 309 -357  2
3936500 2463500 10 20 10   4.2  974 118  4.2 6  4.5  87   39  178 299 -360  2
3936500 2463500 10 20 11   6.9  974 106  4.3 8  4.7  80   45  223 309 -365  2
3936500 2463500 10 20 12   7.7  973 109  4.5 5  4.9  74  117  262 309 -374  2
3936500 2463500 10 20 13   9.6  973  92  4.1 3  5.0  68  254  233 283 -385  2
3936500 2463500 10 20 14  10.2  972  87  4.9 4  4.9  62  249  212 281 -394  2
3936500 2463500 10 20 15  11.6  972  97  5.8 3  5.0  59  197  176 286 -398  2
3936500 2463500 10 20 16  11.4  972  85  5.8 3  5.1  58  111  124 285 -396  2
3936500 2463500 10 20 17  10.1  971  82  4.7 6  4.9  59   28   58 300 -390  2
3936500 2463500 10 20 18   8.4  970  93  5.0 7  4.8  64    0    7 316 -382  2
3936500 2463500 10 20 19   7.4  970 122  5.5 7  4.6  67    0    0 315 -375  2
3936500 2463500 10 20 20   6.7  970 110  6.5 6  4.4  68    0    0 307 -370  2
3936500 2463500 10 20 21   6.5  970  99  6.3 5  4.2  66    0    0 297 -367  2
3936500 2463500 10 20 22   6.1  969  97  6.5 5  4.0  65    0    0 292 -366  2
3936500 2463500 10 20 23   5.6  969  87  3.8 5  4.0  67    0    0 293 -365  2
3936500 2463500 10 20 24   5.5  969 106  3.9 6  4.1  70    0    0 297 -363  2
3936500 2463500 10 21  1   5.9  968 102  3.6 8  4.2  71    0    0 308 -362  2
3936500 2463500 10 21  2   5.9  968 109  5.1 8  4.3  72    0    0 317 -362  2
3936500 2463500 10 21  3   5.5  967 101  4.2 8  4.4  74    0    0 318 -362  2
3936500 2463500 10 21  4   5.2  967  86  4.1 7  4.3  75    0    0 314 -363  2
3936500 2463500 10 21  5   5.4  966 116  6.3 6  4.3  75    0    0 307 -363  2
3936500 2463500 10 21  6   5.5  965 108  6.1 6  4.3  74    0    0 302 -367  2
3936500 2463500 10 21  7   5.1  965 120  5.9 8  4.4  75    0    0 312 -369  2
3936500 2463500 10 21  8   5.4  964 110  7.0 7  4.4  75    0   20 317 -370  2
3936500 2463500 10 21  9   6.0  964  92  6.9 6  4.4  74   22   88 309 -375  2
3936500 2463500 10 21 10   7.1  964 112  8.8 6  4.5  71   41  144 305 -382  2
3936500 2463500 10 21 11   8.3  964  88  7.1 5  4.6  68  123  171 304 -389  2
3936500 2463500 10 21 12   8.9  964 100  6.3 6  4.8  66   25  191 309 -392  2
3936500 2463500 10 21 13   9.9  964  99  2.8 7  4.9  64    3  155 320 -395  2
3936500 2463500 10 21 14  10.1  964  95  3.0 8  5.0  62    0   86 334 -398  2
3936500 2463500 10 21 15   9.7  964 115  2.9 8  5.1  64    0   72 341 -398  2
3936500 2463500 10 21 16   9.8  964 180  2.0 7  5.2  66    1   73 337 -396  2
3936500 2463500 10 21 17   9.7  965  24  1.8 8  5.3  67    0   25 339 -392  2
3936500 2463500 10 21 18   9.0  965  24  1.1 8  5.3  69    0    2 345 -388  2
3936500 2463500 10 21 19   9.2  966 203  1.4 8  5.4  71    0    0 345 -383  2
3936500 2463500 10 21 20   8.8  967 169  1.9 8  5.5  73    0    0 345 -381  2
3936500 2463500 10 21 21   8.6  968 170  2.9 8  5.7  78    0    0 345 -381  2
3936500 2463500 10 21 22   8.4  968 169  3.6 8  5.8  80    0    0 344 -380  2
3936500 2463500 10 21 23   8.1  968 142  3.8 8  5.8  81    0    0 343 -381  2
3936500 2463500 10 21 24   7.6  968 133  3.2 8  5.8  84    0    0 343 -379  2
3936500 2463500 10 22  1   7.2  968 128  3.1 6  5.9  88    0    0 329 -375  2
3936500 2463500 10 22  2   7.2  968 185  3.2 6  5.9  90    0    0 318 -375  2
3936500 2463500 10 22  3   6.7  969 208  2.4 4  5.8  90    0    0 307 -375  2
3936500 2463500 10 22  4   5.8  969 119  3.2 3  5.7  92    0    0 291 -373  2
3936500 2463500 10 22  5   5.0  970 181  3.9 2  5.6  96    0    0 278 -372  2
3936500 2463500 10 22  6   4.6  970 233  2.4 1  5.5  99    0    0 265 -369  2
3936500 2463500 10 22  7   3.9  970 136  3.1 2  5.4 100    0    0 263 -367  2
3936500 2463500 10 22  8   5.4  969 158  2.8 5  5.5 100    6   30 283 -367  2
3936500 2463500 10 22  9   7.5  969 110  3.2 4  6.1  97   78   88 299 -371  2
3936500 2463500 10 22 10  10.1  969 117  3.6 3  6.4  87  170  127 295 -379  2
3936500 2463500 10 22 11  11.8  969 198  2.2 4  6.5  76   92  204 303 -391  2
3936500 2463500 10 22 12  13.7  968  93  2.2 4  6.6  69  172  214 314 -404  2
3936500 2463500 10 22 13  14.3  968  85  3.4 5  6.8  65  241  188 323 -415  2
3936500 2463500 10 22 14  16.4  967  80  2.4 5  6.9  61  303  134 334 -421  2
3936500 2463500 10 22 15  17.8  967  82  1.6 3  7.0  55  201  126 329 -419  2
3936500 2463500 10 22 16  17.4  966  68  2.0 4  7.0  54   89   98 326 -411  2
3936500 2463500 10 22 17  16.0  966  56  2.3 5  7.1  57   39   46 332 -404  2
3936500 2463500 10 22 18  14.0  966 157  2.3 4  7.2  65    0    7 326 -397  2
3936500 2463500 10 22 19  13.0  965 309  1.6 4  7.3  72    0    0 316 -392  2
3936500 2463500 10 22 20  11.6  966 103  2.1 7  7.3  78    0    0 328 -389  2
3936500 2463500 10 22 21  11.1  966 102  2.1 7  7.3  83    0    0 343 -388  2
3936500 2463500 10 22 22  10.5  965 179  2.6 7  7.3  87    0    0 340 -387  2
3936500 2463500 10 22 23  11.9  965 113  2.4 7  7.4  85    0    0 340 -385  2
3936500 2463500 10 22 24  10.8  965 189  2.3 5  7.3  83    0    0 329 -384  2
3936500 2463500 10 23  1  10.2  965 248  2.8 5  7.2  86    0    0 312 -382  2
3936500 2463500 10 23  2   9.9  965 167  2.9 6  7.2  89    0    0 317 -381  2
3936500 2463500 10 23  3   9.3  966 168  2.5 7  7.2  92    0    0 328 -380  2
3936500 2463500 10 23  4   9.7  965 110  2.2 7  7.1  92    0    0 335 -380  2
3936500 2463500 10 23  5   9.4  965 144  3.0 7  7.2  92    0    0 334 -380  2
3936500 2463500 10 23  6   9.9  965 117  2.9 5  7.3  93    0    0 321 -379  2
3936500 2463500 10 23  7   9.6  966 131  2.7 8  7.3  93    0    0 327 -378  2
3936500 2463500 10 23  8  10.1  966 179  2.2 7  7.4  93    0   18 342 -377  2
3936500 2463500 10 23  9  10.5  966 215  2.2 7  7.5  92    3   72 336 -378  2
3936500 2463500 10 23 10  12.3  966 248  2.9 6  7.6  87   15  137 332 -381  2
3936500 2463500 10 23 11  13.5  967 247  2.2 7  7.6  78    0  121 337 -382  2
3936500 2463500 10 23 12  13.6  967 183  1.9 7  7.2  71    0  107 344 -386  2
3936500 2463500 10 23 13  13.5  967 233  2.1 7  7.1  70    2  150 344 -397  2
3936500 2463500 10 23 14  14.3  966  28  1.7 7  7.3  70   77  188 346 -405  2
3936500 2463500 10 23 15  14.7  966 212  2.2 6  7.2  67   60  150 343 -407  2
3936500 2463500 10 23 16  15.6  966 196  3.4 6  7.0  62   27   98 339 -405  2
3936500 2463500 10 23 17  14.5  966 197  3.0 3  6.9  62   50   41 323 -398  2
3936500 2463500 10 23 18  13.5  966 166  2.7 1  7.0  67    0    6 294 -387  2
3936500 2463500 10 23 19  12.1  966 209  4.4 2  7.1  73    0    0 286 -378  2
3936500 2463500 10 23 20  11.3  967 171  3.5 3  7.0  78    0    0 294 -373  2
3936500 2463500 10 23 21  10.5  967 175  3.8 2  6.9  81    0    0 295 -371  2
3936500 2463500 10 23 22   9.7  967 166  4.2 1  6.8  84    0    0 286 -370  2
3936500 2463500 10 23 23   8.1  967 170  4.6 1  6.7  90    0    0 276 -370  2
3936500 2463500 10 23 24   7.1  966 171  4.4 0  6.5  96    0    0 266 -369  2
3936500 2463500 10 24  1   6.8  966 163  3.4 0  6.4  98    0    0 260 -366  2
3936500 2463500 10 24  2   6.4  966 170  3.0 0  6.3  99    0    0 260 -363  2
3936500 2463500 10 24  3   6.3  966 160  3.7 0  6.2 100    0    0 257 -361  2
3936500 2463500 10 24  4   5.4  965 169  3.8 0  6.0 100    0    0 253 -359  2
3936500 2463500 10 24  5   5.0  964 178  2.5 0  5.8 100    0    0 247 -357  2
3936500 2463500 10 24  6   5.5  964 188  2.9 1  5.8 100    0    0 250 -355  2
3936500 2463500 10 24  7   4.5  963 166  3.3 3  5.7 100    0    0 264 -356  2
3936500 2463500 10 24  8   5.2  963 167  3.4 4  5.7 100    9   32 280 -360  2
3936500 2463500 10 24  9   6.3  962 130  2.3 4  5.9  99   36  104 288 -364  2
3936500 2463500 10 24 10   7.9  963 171  3.5 6  6.3  96   22  161 301 -369  2
3936500 2463500 10 24 11   9.5  962 135  3.1 6  6.7  90    3  152 317 -376  2
3936500 2463500 10 24 12  10.8  961 140  4.5 8  6.8  84    0   94 329 -382  2
3936500 2463500 10 24 13  12.0  959 176  4.2 8  6.9  78    0  111 341 -385  2
3936500 2463500 10 24 14  13.5  958 160  2.9 7  7.0  72    1  135 340 -386  2
